stage,timestamp,target_frequency_hz,repeat,expected_peak_mv,expected_vpp_mv,expected_rms_mv,seq,raw_frequency_hz,frequency_error_hz,raw_peak_code_x100,raw_peak_mv,raw_peak_error_mv,required_correction_gain,firmware_peak_mv,firmware_peak_error_mv,firmware_vpp_mv,firmware_vpp_error_mv,firmware_rms_mv,firmware_rms_error_mv,peak_count,signal_valid,adc_min,adc_max,adc_overrun
before,2026-07-31T14:17:32.310,449500,1,100.000000,200.000000,70.710678,40353,449505,5,9572,76.855502,-23.144498,1.301143014,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3219,0
before,2026-07-31T14:17:32.310,449500,2,100.000000,200.000000,70.710678,40355,449505,5,9570,76.839444,-23.160556,1.301414935,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3217,0
before,2026-07-31T14:17:32.310,449500,3,100.000000,200.000000,70.710678,40358,449505,5,9568,76.823386,-23.176614,1.301686970,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3217,0
before,2026-07-31T14:17:32.612,450000,1,100.000000,200.000000,70.710678,40360,450005,5,9568,76.823386,-23.176614,1.301686970,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3217,0
before,2026-07-31T14:17:32.612,450000,2,100.000000,200.000000,70.710678,40363,450005,5,9566,76.807327,-23.192673,1.301959118,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3218,0
before,2026-07-31T14:17:32.612,450000,3,100.000000,200.000000,70.710678,40365,450005,5,9560,76.759152,-23.240848,1.302776247,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3218,0
before,2026-07-31T14:17:32.922,450500,1,100.000000,200.000000,70.710678,40368,450505,5,9561,76.767181,-23.232819,1.302639988,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3218,0
before,2026-07-31T14:17:32.922,450500,2,100.000000,200.000000,70.710678,40370,450505,5,9559,76.751123,-23.248877,1.302912535,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3218,0
before,2026-07-31T14:17:32.922,450500,3,100.000000,200.000000,70.710678,40373,450505,5,9561,76.767181,-23.232819,1.302639988,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3020,3218,0
before,2026-07-31T14:17:33.226,451000,1,100.000000,200.000000,70.710678,40375,451005,5,9558,76.743094,-23.256906,1.303048852,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3218,0
before,2026-07-31T14:17:33.226,451000,2,100.000000,200.000000,70.710678,40378,451005,5,9558,76.743094,-23.256906,1.303048852,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3217,0
before,2026-07-31T14:17:33.226,451000,3,100.000000,200.000000,70.710678,40380,451005,5,9558,76.743094,-23.256906,1.303048852,100.300000,0.300000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3217,0
before,2026-07-31T14:17:33.530,451500,1,100.000000,200.000000,70.710678,40383,451505,5,9550,76.678860,-23.321140,1.304140411,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3218,0
before,2026-07-31T14:17:33.530,451500,2,100.000000,200.000000,70.710678,40385,451505,5,9551,76.686889,-23.313111,1.304003866,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3218,0
before,2026-07-31T14:17:33.530,451500,3,100.000000,200.000000,70.710678,40388,451505,5,9554,76.710977,-23.289023,1.303594403,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3217,0
before,2026-07-31T14:17:33.835,452000,1,100.000000,200.000000,70.710678,40390,452005,5,9545,76.638714,-23.361286,1.304823565,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3023,3218,0
before,2026-07-31T14:17:33.835,452000,2,100.000000,200.000000,70.710678,40393,452005,5,9547,76.654772,-23.345228,1.304550217,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3021,3217,0
before,2026-07-31T14:17:33.835,452000,3,100.000000,200.000000,70.710678,40395,452005,5,9547,76.654772,-23.345228,1.304550217,100.200000,0.200000,200.500000,0.500000,70.900000,0.189322,1,0,3022,3217,0
before,2026-07-31T14:17:34.140,452500,1,100.000000,200.000000,70.710678,40398,452505,5,9544,76.630685,-23.369315,1.304960281,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3218,0
before,2026-07-31T14:17:34.140,452500,2,100.000000,200.000000,70.710678,40400,452505,5,9542,76.614626,-23.385374,1.305233801,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3218,0
before,2026-07-31T14:17:34.140,452500,3,100.000000,200.000000,70.710678,40403,452505,5,9543,76.622656,-23.377344,1.305097027,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3022,3218,0
before,2026-07-31T14:17:34.443,453000,1,100.000000,200.000000,70.710678,40405,453005,5,9544,76.630685,-23.369315,1.304960281,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3022,3218,0
before,2026-07-31T14:17:34.443,453000,2,100.000000,200.000000,70.710678,40408,453005,5,9539,76.590539,-23.409461,1.305644295,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3217,0
before,2026-07-31T14:17:34.443,453000,3,100.000000,200.000000,70.710678,40410,453005,5,9539,76.590539,-23.409461,1.305644295,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3022,3218,0
before,2026-07-31T14:17:34.753,453500,1,100.000000,200.000000,70.710678,40413,453505,5,9535,76.558422,-23.441578,1.306192022,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3218,0
before,2026-07-31T14:17:34.753,453500,2,100.000000,200.000000,70.710678,40415,453505,5,9536,76.566451,-23.433549,1.306055047,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3218,0
before,2026-07-31T14:17:34.753,453500,3,100.000000,200.000000,70.710678,40418,453505,5,9536,76.566451,-23.433549,1.306055047,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3022,3217,0
before,2026-07-31T14:17:35.055,454000,1,100.000000,200.000000,70.710678,40420,454005,5,9530,76.518276,-23.481724,1.306877327,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3217,0
before,2026-07-31T14:17:35.055,454000,2,100.000000,200.000000,70.710678,40423,454005,5,9532,76.534334,-23.465666,1.306603119,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3217,0
before,2026-07-31T14:17:35.055,454000,3,100.000000,200.000000,70.710678,40425,454005,5,9528,76.502218,-23.497782,1.307151650,100.200000,0.200000,200.400000,0.400000,70.900000,0.189322,1,0,3023,3217,0
before,2026-07-31T14:17:35.362,454500,1,100.000000,200.000000,70.710678,40428,454505,5,9524,76.470101,-23.529899,1.307700643,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3218,0
before,2026-07-31T14:17:35.362,454500,2,100.000000,200.000000,70.710678,40430,454505,5,9522,76.454042,-23.545958,1.307975312,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3218,0
before,2026-07-31T14:17:35.362,454500,3,100.000000,200.000000,70.710678,40433,454505,5,9525,76.478130,-23.521870,1.307563352,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3022,3217,0
before,2026-07-31T14:17:35.666,455000,1,100.000000,200.000000,70.710678,40435,455005,5,9521,76.446013,-23.553987,1.308112690,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3217,0
before,2026-07-31T14:17:35.666,455000,2,100.000000,200.000000,70.710678,40438,455005,5,9522,76.454042,-23.545958,1.307975312,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3217,0
before,2026-07-31T14:17:35.666,455000,3,100.000000,200.000000,70.710678,40440,455005,5,9516,76.405867,-23.594133,1.308800013,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3217,0
before,2026-07-31T14:17:35.969,455500,1,100.000000,200.000000,70.710678,40443,455505,5,9519,76.429955,-23.570045,1.308387533,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3023,3218,0
before,2026-07-31T14:17:35.969,455500,2,100.000000,200.000000,70.710678,40445,455505,5,9515,76.397838,-23.602162,1.308937564,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3023,3217,0
before,2026-07-31T14:17:35.970,455500,3,100.000000,200.000000,70.710678,40448,455505,5,9516,76.405867,-23.594133,1.308800013,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3022,3217,0
before,2026-07-31T14:17:36.274,456000,1,100.000000,200.000000,70.710678,40450,456005,5,9510,76.357692,-23.642308,1.309625755,100.200000,0.200000,200.400000,0.400000,70.800000,0.089322,1,0,3023,3218,0
before,2026-07-31T14:17:36.274,456000,2,100.000000,200.000000,70.710678,40453,456005,5,9508,76.341634,-23.658366,1.309901233,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3022,3216,0
before,2026-07-31T14:17:36.274,456000,3,100.000000,200.000000,70.710678,40455,456005,5,9511,76.365721,-23.634279,1.309488059,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3023,3217,0
before,2026-07-31T14:17:36.583,456500,1,100.000000,200.000000,70.710678,40458,456505,5,9507,76.333604,-23.666396,1.310039016,100.200000,0.200000,200.300000,0.300000,70.800000,0.089322,1,0,3023,3218,0
